visit_id,custom_visit_type_id,country,vendor_id,visit_date,vendor_account_id,bdr_id,bees_account_id,visit_status,visit_type,visit_priority,visit_objective,visit_justification,delivery_center_id,is_checkin_gps_compliant,is_checkout_gps_compliant,is_justification_gps_compliant,justification_latitude,justification_longitude,justification_datetime,is_visit_gps_compliant,visit_start_datetime,visit_end_datetime,visit_duration,checkin_latitude,checkin_longitude,checkout_latitude,checkout_longitude,updatedAt,checkin_checkout_distance_diff,cancelled_by,visit_classification,route_finish_justification,visit_min_duration,visit_max_duration,extract_date,loadAt
00001044-AR047551010004-2024-08-20,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-20,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-08-20T15:18:38.979Z,2024-08-20T15:25:20.481Z,6.7,-33.02608,-63.5044667,-33.0260998,-63.5041866,2024-08-20T15:25:22.744Z,26.20593902020483,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-08-27,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-27,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-08-27T15:13:07.576Z,2024-08-27T15:19:12.411Z,6.083333333333333,-33.0261133,-63.5040933,-33.0261183,-63.5040683,2024-08-27T15:19:13.23Z,2.396105365167982,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-11-12,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-12,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-11-12T14:50:19.59Z,2024-11-12T15:00:48.152Z,10.483333333333333,-33.0258686,-63.5039878,-33.0260914,-63.5042005,2024-11-12T15:00:52.846Z,31.732976974688196,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-03-17,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-17,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-03-17T15:13:03.857Z,2025-03-17T15:19:25.857Z,6.366666666666666,-33.02612,-63.5040451,-33.026125,-63.50427,2025-03-17T15:19:27.92Z,20.974441679350548,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-05-12,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-12,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-05-12T14:50:40.441Z,2025-05-12T14:58:11.441Z,7.516666666666667,-33.0260717,-63.5040067,-33.0260927,-63.5039958,2025-05-12T14:58:23.541Z,2.54662897601386,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-10-29,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-29,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-29T15:06:26.811Z,2024-10-29T15:11:53.833Z,5.45,-33.0260994,-63.5040341,-33.0261345,-63.5042023,2024-10-29T15:11:56.909Z,16.1594376534138,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-03-31,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-31,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-03-31T14:42:35.903Z,2025-03-31T14:51:30.903Z,8.916666666666666,-33.026075,-63.5041017,-33.0260919,-63.504109,2025-03-31T14:51:33.697Z,1.9986378629972916,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-02-17,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-17,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-02-17T14:42:21.538Z,2025-02-17T14:44:25.538Z,2.066666666666667,-33.0261167,-63.5040333,-33.0260707,-63.5040443,2025-02-17T14:44:28.373Z,5.216764580061818,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-09-03,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-03,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-09-03T15:09:29.065Z,2024-09-03T15:19:26.435Z,9.95,-33.0260633,-63.5040617,-33.0260487,-63.5040485,2024-09-03T15:19:29.318Z,2.037154851232741,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-01-27,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-27,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-01-27T15:20:08.864Z,2025-01-27T15:28:55.864Z,8.783333333333333,-33.0257674,-63.5038658,-33.0260742,-63.5041772,2025-01-27T15:28:58.305Z,44.79543913377087,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-09-10,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-10,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,false,null,null,null,null,false,2024-09-10T15:14:41.856Z,2024-09-10T15:26:52.015Z,12.183333333333334,-33.0260466,-63.5040903,-33.0321733,-63.5039867,2024-09-10T15:26:54.26Z,681.3273558310317,null,"VISITED, GPS NOK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-07-30,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-30,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-07-30T15:24:54.19Z,2024-07-30T15:27:45.819Z,2.85,-33.026075,-63.5040917,-33.026055,-63.5040483,2024-07-30T15:27:48.39Z,4.617011330122989,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-03-25,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-25,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-03-25T15:03:27.096Z,2025-03-25T15:07:28.096Z,4.016666666666667,-33.0260797,-63.5040884,-33.0260749,-63.5041025,2025-03-25T15:07:31.547Z,1.4187462897769791,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-07-23,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-23,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-07-23T14:56:00.974Z,2024-07-23T15:06:15.864Z,10.25,-33.026075,-63.50408,-33.0261214,-63.5041452,2024-07-23T15:06:18.981Z,7.972956760844083,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-02-10,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-10,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-02-10T14:55:05.246Z,2025-02-10T15:02:31.246Z,7.433333333333334,-33.0262967,-63.5041167,-33.0263483,-63.5040433,2025-02-10T15:02:34.262Z,8.930105509511195,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-09-17,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-17,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-09-17T15:07:30.605Z,2024-09-17T15:17:34.133Z,10.066666666666666,-33.0260815,-63.5041097,-33.026093,-63.5041262,2024-09-17T15:17:36.127Z,2.0003644527319904,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-10-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-22,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-22T15:17:51.122Z,2024-10-22T15:32:23.511Z,14.533333333333333,-33.0260633,-63.504085,-33.0260879,-63.5042208,2024-10-22T15:32:26.943Z,12.95255954801314,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-11-05,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-05,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-11-05T15:11:57.478Z,2024-11-05T15:22:21.588Z,10.4,-33.0260752,-63.5040432,-33.0261411,-63.5042326,2024-11-05T15:22:24.421Z,19.11758609095845,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-04-07,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-07,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-07T15:27:33.591Z,2025-04-07T15:31:05.591Z,3.533333333333333,-33.0261199,-63.5040573,-33.0258137,-63.5047148,2025-04-07T15:31:07.76Z,70.1190515679246,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-10-01,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-01,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-01T16:07:30.712Z,2024-10-01T16:14:56.058Z,7.433333333333334,-33.0261067,-63.504075,-33.0261067,-63.504075,2024-10-01T16:14:57.526Z,0,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-05-19,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-19,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-05-19T14:32:06.154Z,2025-05-19T14:40:45.154Z,8.65,-33.0261083,-63.5040217,-33.0261126,-63.5040034,2025-05-19T14:40:50.953Z,1.7718145554052813,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-05-26,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-26,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-05-26T14:51:28.141Z,2025-05-26T14:59:16.141Z,7.8,-33.0261353,-63.5040121,-33.026133,-63.5040339,2025-05-26T14:59:19.452Z,2.0484074227408366,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-01-13,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-13,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-01-13T15:01:49.859Z,2025-01-13T15:10:29.859Z,8.666666666666666,-33.0261033,-63.50403,-33.0261035,-63.5042664,2025-01-13T15:10:35.531Z,22.03921451385615,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-03-05,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-05,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-03-05T14:57:35.632Z,2025-03-05T15:04:38.632Z,7.05,-33.026295,-63.5040683,-33.0260792,-63.5043022,2025-03-05T15:04:42.752Z,32.42390528636014,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-08-06,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-06,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-08-06T15:03:54.709Z,2024-08-06T15:10:22.612Z,6.466666666666667,-33.0257433,-63.5046156,-33.0260967,-63.5040683,2024-08-06T15:10:25.245Z,64.40228443581336,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-04-14,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-14,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-14T15:17:38.06Z,2025-04-14T15:22:48.06Z,5.166666666666667,-33.0260925,-63.5041023,-33.0260273,-63.5040815,2025-04-14T15:22:50.969Z,7.504774568601608,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-10-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-08,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-08T14:54:39.408Z,2024-10-08T15:02:50.831Z,8.183333333333334,-33.0259782,-63.5040893,-33.0261524,-63.5042035,2024-10-08T15:02:53.822Z,22.103304040269443,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-11-19,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-19,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-11-19T15:32:56.142Z,2024-11-19T15:35:00.546Z,2.066666666666667,-33.026085,-63.5040817,-33.0260682,-63.5040696,2024-11-19T15:35:02.914Z,2.1822562706162723,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-03-10,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-10,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-03-10T15:17:26.396Z,2025-03-10T15:23:16.396Z,5.833333333333333,-33.0261147,-63.5039955,-33.0260833,-63.5042069,2025-03-10T15:23:19.978Z,20.01538052106478,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-11-26,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-26,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-11-26T15:12:25.733Z,2024-11-26T15:18:09.691Z,5.733333333333333,-33.02607,-63.5040383,-33.0260877,-63.5041433,2024-11-26T15:18:12.076Z,9.984885117742827,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-01-06,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-06,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-01-06T14:47:03.999Z,2025-01-06T14:59:21.999Z,12.3,-33.026295,-63.504075,-33.0260837,-63.5041944,2025-01-06T14:59:25.188Z,25.999019071130014,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-04-28,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-28,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-28T14:46:27.888Z,2025-04-28T14:52:32.888Z,6.083333333333333,-33.0263017,-63.5039982,-33.026269,-63.5040882,2025-04-28T14:52:34.601Z,9.144521399430879,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-12-16,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-16,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-12-16T15:14:47.922Z,2024-12-16T15:18:52.922Z,4.083333333333333,-33.0260183,-63.5040767,-33.0260592,-63.5040787,2024-12-16T15:18:55.472Z,4.551699422163898,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-02-24,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-24,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-02-24T14:58:25.231Z,2025-02-24T15:02:36.231Z,4.183333333333334,-33.0260883,-63.5040467,-33.0260779,-63.5041472,2025-02-24T15:02:38.543Z,9.440556976492017,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-08-13,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-13,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-08-13T15:34:57.735Z,2024-08-13T15:37:11.735Z,2.2333333333333334,-33.0260367,-63.5041083,-33.0260233,-63.5040817,2024-08-13T15:37:14.695Z,2.893084807808922,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-12-23,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-23,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-12-23T15:03:22.218Z,2024-12-23T15:14:36.218Z,11.233333333333333,-33.0261167,-63.50402,-33.0260588,-63.504074,2024-12-23T15:14:39.137Z,8.172814843654567,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-09-24,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-24,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-09-24T14:54:43.855Z,2024-09-24T15:03:42.806Z,8.983333333333333,-33.0261233,-63.5040483,-33.0260957,-63.5041208,2024-09-24T15:03:45.477Z,7.423178287201111,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2024-10-15,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-15,04755100001044,AR047551010004,04755100001044,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-15T14:57:09.903Z,2024-10-15T15:00:09.999Z,3,-33.0261033,-63.5040983,-33.0260867,-63.5040883,2024-10-15T15:00:12.823Z,2.067915260974185,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00001044-AR047551010004-2025-04-21,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-21,04755100001044,AR047551010004,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-21T15:00:36.206Z,2025-04-21T15:03:47.206Z,3.183333333333333,-33.0263588,-63.5042056,-33.0261214,-63.5042028,2025-04-21T15:03:49.4Z,26.399002685323566,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00001338-AR047551010009-2024-07-14,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-14,04755100001338,AR047551010009,04755100001338,PENDING,PLANNED,null,null,null,04755101,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2024-07-14T04:03:53.908Z,null,null,NOT VISITED,null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00002149-AR047551010035-2025-01-14,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-14,04755100002149,AR047551010035,04755100002149,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-01-14T12:40:09.21Z,2025-01-14T12:51:08.21Z,10.983333333333333,-33.0934133,-64.3541717,-33.093395,-64.3541217,2025-01-14T12:51:10.101Z,5.082947058403413,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00002149-AR047551010035-2024-07-16,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-16,04755100002149,AR047551010035,04755100002149,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-07-16T12:41:40.093Z,2024-07-16T12:57:47.024Z,16.116666666666667,-33.0938062,-64.3542468,-33.0938903,-64.3542538,2024-07-16T12:57:49.247Z,9.374214613886611,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00002149-AR047551010035-2024-12-29,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-29,04755100002149,AR047551010035,04755100002149,PENDING,PLANNED,null,null,null,04755101,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2024-12-29T00:03:22.92Z,null,null,NOT VISITED,null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00002149-AR047551010035-2025-04-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-22,04755100002149,AR047551010035,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-22T14:57:05.805Z,2025-04-22T15:03:36.805Z,6.516666666666667,-33.0939088,-64.3542231,-33.0939277,-64.3541829,2025-04-22T15:03:39.01Z,4.2942895220209225,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00002149-AR047551010035-2025-05-13,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-13,04755100002149,AR047551010035,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-05-13T11:44:49.978Z,2025-05-13T11:52:42.978Z,7.883333333333334,-33.0938784,-64.3541325,-33.0938809,-64.3542205,2025-05-13T11:52:46.302Z,8.202500298751463,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00002149-AR047551010035-2024-07-23,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-23,04755100002149,AR047551010035,04755100002149,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-07-23T12:04:20.321Z,2024-07-23T12:28:17.952Z,23.95,-33.0937797,-64.3542641,-33.0939062,-64.3542053,2024-07-23T12:28:19.02Z,15.095086098333763,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00002149-AR047551010035-2024-08-27,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-27,04755100002149,AR047551010035,04755100002149,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-08-27T12:13:12.12Z,2024-08-27T12:30:59.253Z,17.783333333333335,-33.0938417,-64.3541833,-33.0938888,-64.3540846,2024-08-27T12:31:01.127Z,10.581551867273467,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
